ASM,CON,COR,VAR,IDM,SAV,SEN,SVA,ENT,DEN,DVA,DIS,CLS,CLP,MAP,MEA,Lable
0.018986937,0.00074628,0.9928824,0.00006937,0.506455849,0.001683283,0.13170743,0.00000374,0.07956106,0.19181359,0.508173457,0.03109335,0.00000008,1.4E-10,0.081228049,0.003366962,1
0.029767022,0.00154218,0.98046525,0.00007523,0.391212319,0.001887348,0.1332204,0.00000424,0.08556163,0.23496145,0.422103816,0.04904567,0.00000006,8E-11,0.158520452,0.003775151,1
0.945409885,0.0001334,0.75816149,0.00000068,0.977524348,2.03725E-05,0.00781688,0.00000002,0.00441586,0.02259671,0.975408677,0.00264467,0,0,0.97223479,4.07398E-05,1
0.028291464,0.00042601,0.99157958,0.00003617,0.604563947,0.001126086,0.11906254,0.00000186,0.06954435,0.1594605,0.577848882,0.02140309,0.00000004,6E-11,0.094402978,0.002252453,1
0.007447935,0.00079441,0.99526615,0.00008939,0.410961474,0.002398969,0.14515919,0.00000564,0.0897312,0.20928952,0.4589908,0.03728963,0.00000008,1.4E-10,0.044096391,0.004798528,1
0.005576798,0.00111096,0.99465155,0.00011859,0.358309817,0.002775825,0.14989039,0.00000754,0.09415981,0.22798063,0.426202369,0.04518576,0.00000011,1.7E-10,0.029558762,0.00555231,1
0.010161621,0.00067382,0.99638218,0.0000841,0.455065824,0.002201466,0.14166008,0.00000509,0.0859387,0.19793189,0.487680687,0.03297335,0.00000007,1.1E-10,0.048275403,0.004403462,1
0.011723381,0.00081433,0.99289233,0.00007578,0.444507106,0.00215158,0.14113877,0.00000467,0.08659952,0.20806237,0.471286472,0.0363915,0.00000005,7E-11,0.058021947,0.004303688,1
0.91169223,0.0001749,0.90826122,0.00000227,0.963865511,4.58055E-05,0.01156781,0.00000008,0.00661817,0.03209137,0.959014451,0.0039063,0,0,0.954677679,9.16121E-05,1
0.908507376,0.00020939,0.74128334,0.00000101,0.960594775,3.59843E-05,0.01179573,0.00000003,0.00684427,0.03414438,0.954915898,0.00451133,0,0,0.953006728,7.19774E-05,1
0.969678709,0.00008927,0.81340862,0.00000059,0.988287097,1.41317E-05,0.00523707,0.00000002,0.00287898,0.0147673,0.987704338,0.00166955,0,0,0.984675788,2.82568E-05,1
0.020576378,0.00054094,0.99041636,0.00004263,0.499537819,0.00148831,0.12901547,0.00000245,0.07821795,0.18942671,0.504074903,0.02915557,0.00000003,4E-11,0.093972275,0.002976978,1
0.816230325,0.00039552,0.88035311,0.00000399,0.923203692,9.60816E-05,0.02103056,0.00000015,0.01241931,0.05787351,0.913930359,0.00833339,0,0,0.903036419,0.000192186,1
0.04888765,0.00039569,0.98807013,0.00002723,0.626241038,0.000901269,0.11039046,0.00000134,0.06464446,0.15729781,0.590144544,0.02033915,0.00000002,4E-11,0.132709478,0.001802755,1
0.005454052,0.0010323,0.99165411,0.0000881,0.327649062,0.00273277,0.14972605,0.00000623,0.09537143,0.23131201,0.408578586,0.04628814,0.00000006,7E-11,0.049191035,0.005466209,1
0.85685124,0.00022734,0.8812944,0.00000231,0.94268839,6.02973E-05,0.01663863,0.00000009,0.00969663,0.04551865,0.934423128,0.00555203,0,0,0.925364911,0.000120609,1
0.007541841,0.00109948,0.99332326,0.00010564,0.367802477,0.002535656,0.14670145,0.00000653,0.09226665,0.22733555,0.426202369,0.04463688,0.00000009,1.5E-10,0.051186413,0.005071914,1
0.010138933,0.00085762,0.99160813,0.00007295,0.423530599,0.002015583,0.13951104,0.00000434,0.08653255,0.21099153,0.463089354,0.03771043,0.00000006,8E-11,0.046641332,0.004031653,1
0.008725008,0.0007566,0.99005483,0.00005831,0.419880117,0.001943844,0.13852168,0.00000365,0.08597767,0.20688368,0.463089354,0.03610103,0.00000005,7E-11,0.046279525,0.003888158,1
0.895244492,0.00021531,0.90568195,0.00000272,0.957658282,5.54667E-05,0.01320186,0.0000001,0.00758381,0.03650427,0.950817344,0.00463888,0,0,0.945977761,0.000110937,1
0.010228176,0.00077828,0.98550784,0.00004705,0.430065706,0.001752611,0.13602312,0.00000293,0.08447929,0.204823,0.467187918,0.03525652,0.00000003,4E-11,0.046173338,0.003505646,1
0.007920734,0.00070498,0.9931886,0.00006703,0.422073116,0.002174332,0.1421847,0.00000436,0.08756053,0.20420715,0.467187918,0.0349953,0.00000006,9E-11,0.055268854,0.004349189,1
0.011148964,0.00087225,0.98844759,0.00006127,0.442873406,0.001870906,0.1371768,0.00000366,0.08451764,0.20578164,0.475385026,0.03611371,0.00000005,7E-11,0.045499258,0.003742273,1
0.009606451,0.00093838,0.99255407,0.00008522,0.431748474,0.001891468,0.13654139,0.00000465,0.08437936,0.20526575,0.475385026,0.03696347,0.0000001,1.8E-10,0.039602749,0.003783383,1
0.938508096,0.00012129,0.79943429,0.00000075,0.976609242,2.05825E-05,0.0083412,0.00000002,0.00470521,0.0231823,0.971310123,0.00254523,0,0,0.968661092,4.11699E-05,1
0.944992947,0.00010697,0.79377933,0.00000064,0.977250325,1.95324E-05,0.00780175,0.00000002,0.00440403,0.0227366,0.975408677,0.00248064,0,0,0.972017734,3.90694E-05,1
0.007333672,0.00087149,0.99285729,0.00008086,0.38727192,0.002203066,0.14269163,0.00000495,0.08929179,0.21687547,0.442596585,0.04005639,0.00000007,1E-10,0.0379993,0.004406663,1
0.908875935,0.00021407,0.66099745,0.00000079,0.961451557,3.07237E-05,0.01152034,0.00000002,0.00667374,0.03389596,0.954915898,0.00448901,0,0,0.95318901,6.14548E-05,1
0.016131968,0.00056154,0.9933324,0.00005397,0.496327829,0.001595512,0.13165848,0.00000302,0.07961675,0.18798851,0.504074903,0.02906896,0.00000005,9E-11,0.064821885,0.00319141,1
0.009503852,0.00072588,0.99714888,0.00009795,0.471928172,0.002306098,0.14304907,0.00000582,0.08589637,0.19526244,0.491779241,0.03218202,0.00000011,2.1E-10,0.04926304,0.004612753,1
0.008097961,0.00105041,0.99495447,0.00011503,0.392788917,0.00257346,0.14675363,0.00000699,0.09121791,0.22170504,0.438498031,0.04243947,0.00000011,1.9E-10,0.049330171,0.005147552,1
0.005464336,0.0009937,0.9897954,0.0000754,0.355890034,0.002364235,0.14553397,0.00000501,0.09205323,0.2226955,0.430300923,0.04298648,0.00000005,7E-11,0.030103824,0.004729041,1
0.828826636,0.0004313,0.88677776,0.00000459,0.925407125,0.000110503,0.02065958,0.00000018,0.01228407,0.05684611,0.918028913,0.00902853,0,0,0.910066117,0.000221043,1
0.013347865,0.00105412,0.98598134,0.00006518,0.449051199,0.001714317,0.13319947,0.00000361,0.08276558,0.21126597,0.475385026,0.03914871,0.00000005,7E-11,0.048601955,0.003429047,1
0.930177557,0.00022595,0.88413585,0.00000235,0.970681028,4.62756E-05,0.00993089,0.00000009,0.00564456,0.02783756,0.967211569,0.00401401,0,0,0.964348589,9.25623E-05,1
0.007043592,0.00080438,0.99102477,0.00006586,0.426150127,0.002023674,0.13971952,0.00000407,0.08625031,0.20251402,0.475385026,0.03548962,0.00000006,9E-11,0.02571305,0.004047827,1
0.828260062,0.00034263,0.86882861,0.00000317,0.92621557,8.36301E-05,0.02011459,0.00000012,0.01198045,0.05559891,0.918028913,0.00788725,0,0,0.909755709,0.00016727,1
0.009615064,0.00063554,0.99054049,0.00005046,0.441520733,0.001770234,0.13591179,0.0000031,0.08388063,0.19902075,0.47948358,0.03311767,0.00000004,6E-11,0.039466471,0.003540884,1
0.008107485,0.00064976,0.99103705,0.00005324,0.40371135,0.001849243,0.1376845,0.00000331,0.08594509,0.20535568,0.4589908,0.03525035,0.00000005,9E-11,0.041274131,0.003698932,1
0.016717849,0.00055923,0.99485454,0.00006072,0.524729787,0.001673832,0.13240921,0.00000339,0.07914243,0.18241273,0.524567672,0.02774526,0.00000006,1.1E-10,0.078317862,0.003348068,1
0.005665672,0.00102209,0.99390139,0.00010264,0.372459573,0.002591763,0.14765744,0.00000653,0.09246691,0.22187622,0.438498031,0.04278476,0.00000009,1.3E-10,0.032094328,0.005184151,1
0.014633551,0.00089047,0.98859496,0.00006306,0.454787471,0.001801297,0.13535735,0.00000364,0.08335071,0.20502922,0.475385026,0.03582715,0.00000005,7E-11,0.066591242,0.003603029,1
0.003444332,0.00110714,0.99333939,0.00010648,0.314727594,0.002909141,0.15195059,0.00000734,0.09670351,0.23223092,0.409808154,0.04755916,0.00000009,1.3E-10,0.016276774,0.005818974,1
0.002485069,0.00136438,0.99282644,0.00012638,0.277592661,0.003328171,0.15615442,0.00000914,0.10063333,0.24534411,0.388085806,0.05421185,0.0000001,1.5E-10,0.01367147,0.006657136,1
0.02105695,0.00036388,0.99596337,0.00004363,0.588560221,0.001358014,0.12579342,0.00000236,0.0731184,0.15915498,0.569651775,0.02105704,0.00000004,7E-11,0.081146077,0.002716365,1
0.014050841,0.00046289,0.99174559,0.00003973,0.512077782,0.001478368,0.13009116,0.00000233,0.07821641,0.17906664,0.524567672,0.02645742,0.00000004,6E-11,0.057957543,0.002957083,1
0.863325407,0.00032684,0.90004274,0.00000391,0.943449024,8.14398E-05,0.0168178,0.00000015,0.0098221,0.04575531,0.938521682,0.00657387,0,0,0.928894691,0.000162899,1
0.022633776,0.00064916,0.98986023,0.00004944,0.541991215,0.001374536,0.12541443,0.0000026,0.07504724,0.1816568,0.53276479,0.02795615,0.00000005,7E-11,0.090927014,0.002749413,1
0.661229965,0.00056293,0.96187115,0.00001604,0.841909399,0.000319549,0.04005933,0.00000067,0.02454216,0.09846792,0.831959262,0.01557218,0.00000001,2E-11,0.812482803,0.000639164,1
0.008883768,0.00077605,0.99183972,0.00006706,0.465298916,0.002008482,0.13849776,0.0000041,0.0842199,0.19351408,0.499976349,0.0325518,0.00000007,1.3E-10,0.030877763,0.004017449,1
0.015671374,0.00086179,0.98859317,0.00006103,0.460963768,0.001809218,0.13540614,0.00000357,0.08331028,0.20429187,0.47948358,0.03550207,0.00000005,7E-11,0.093162499,0.003618863,1
0.9578046,0.00009709,0.81190274,0.00000064,0.983335879,1.6192E-05,0.00646741,0.00000002,0.0036063,0.01845477,0.979507231,0.00196826,0,0,0.978607946,3.23878E-05,1
0.005195424,0.00106062,0.99340143,0.00010248,0.353307725,0.002707307,0.14947029,0.00000675,0.09396403,0.22583296,0.426202369,0.04423075,0.00000009,1.3E-10,0.033274354,0.005415256,1
0.011183107,0.00057776,0.98858453,0.00004089,0.448405087,0.001665031,0.13410696,0.00000258,0.08261184,0.19666419,0.47948358,0.03189537,0.00000003,4E-11,0.051852481,0.003330454,1
0.788075513,0.00032915,0.95333645,0.00000788,0.909550203,0.000147588,0.02501879,0.00000032,0.01489123,0.06451192,0.901634687,0.00877853,0.00000001,1E-11,0.887320268,0.000295211,1
